,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,BRK-A,AAPL,MSFT,JPM,GOOG,BAC,INTC,WFC,C,VZ,META,PFE,JNJ,WMT,XOM,FNMA,T,UNH,CMCSA,V,BRK-A,AAPL,MSFT,JPM,GOOG,BAC,INTC,WFC,C,VZ,META,PFE,JNJ,WMT,XOM,FNMA,T,UNH,CMCSA,V,BRK-A,AAPL,MSFT,JPM,GOOG,BAC,INTC,WFC,C,VZ,META,PFE,JNJ,WMT,XOM,FNMA,T,UNH,CMCSA,V,BRK-A,AAPL,MSFT,JPM,GOOG,BAC,INTC,WFC,C,VZ,META,PFE,JNJ,WMT,XOM,FNMA,T,UNH,CMCSA,V,BRK-A,AAPL,MSFT,JPM,GOOG,BAC,INTC,WFC,C,VZ,META,PFE,JNJ,WMT,XOM,FNMA,T,UNH,CMCSA,V,BRK-A,AAPL,MSFT,JPM,GOOG,BAC,INTC,WFC,C,VZ,META,PFE,JNJ,WMT,XOM,FNMA,T,UNH,CMCSA,V
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-16,612047.8605592169,185.13087510502885,406.65641922870043,171.40426976081787,139.54235841431273,35.33750948113023,40.29571436000039,49.97554760693269,54.47623424879968,35.14233367607776,339.371959836056,27.565223538777765,156.74295860148004,156.07574225282224,105.7948758284542,3.018230210172779,18.56241673923665,541.9200200495591,44.104163615644666,252.29857842305802,613035.6417524351,188.49255300840625,416.01863781455415,171.95699714219998,138.440928282466,35.382860872423706,40.17699666409997,50.104054890198576,54.037657668500515,35.572537421349296,342.44321144793776,27.78530221415842,156.28056180266015,154.42165285173016,105.03800571361866,3.0432681375209354,18.636191370177205,544.0322300635149,43.74456936036366,254.07445041473454,607964.6593333266,182.99254349667817,407.4767638189537,169.84256824098563,137.90195914266755,34.81508295859388,39.98628446721863,49.78872840845842,53.857418620376464,35.12916773864587,340.8313750971589,27.196102301187096,155.48933165116912,154.22130540245084,104.59603509112279,2.9713793849736727,18.61594330615868,524.302403927523,43.63829128413276,250.6884988216681,610500.1505428809,185.7425482525422,411.74770081675393,170.8997826915928,138.17144371256677,35.09897191550879,40.0816405656593,49.9463916493285,53.94753814443849,35.35085257999758,341.63729327254833,27.49070225767276,155.88494672691465,154.3214791270905,104.81702040237073,3.007323761247304,18.626067338167942,534.167316995519,43.691430322248216,252.3814746182013,610500.1505428809,185.7425482525422,411.74770081675393,170.8997826915928,138.17144371256677,35.09897191550879,40.0816405656593,49.9463916493285,53.94753814443849,35.35085257999758,341.63729327254833,27.49070225767276,155.88494672691465,154.3214791270905,104.81702040237073,3.007323761247304,18.626067338167942,534.167316995519,43.691430322248216,252.3814746182013,0,370126,29235,102035,238234,5849490,1155611,678072,483179,360299,68565,1113406,25052,32620,146300,2053239,1040259,7031,217341,36314
2024-01-17,607236.0958683289,186.09437789943462,409.9902400371191,172.10858078268797,139.0023631878858,35.107144457551605,40.303233007578854,50.08064316448274,54.235360746690105,35.36533733951218,340.7843246765836,27.57430640923178,155.44471721561658,155.20381899411717,104.72001402529212,2.996360626050553,18.636272302000958,533.7016051459885,44.0204701103681,252.30663228929475,606392.4655241758,183.1526359313531,406.3883738480463,170.6161773376405,140.02067236620653,35.349297130248765,41.08221501791558,48.97050845387281,55.57813900952169,34.93141836585851,337.9371045860798,27.548077780302766,162.3454079673583,155.8201981975682,104.11338878605761,2.9679098608418766,18.66616401095119,548.9236450356858,44.4312529287287,245.4073584673896,603987.6578057773,180.48722167636691,401.5658411788036,170.31900399930458,138.57629750859596,35.2236785613027,40.62941059057101,48.8702162831636,54.301781488558746,34.51975585022632,336.41002869051187,27.024453685163852,159.08277514491652,152.69900915567675,103.84672104507726,2.939529379622687,18.465358639902107,544.3829533230756,44.20561378329974,243.4339586978991,605190.0616649765,181.81992880386,403.977107513425,170.46759066847255,139.29848493740124,35.28648784577573,40.85581280424329,48.920362368518205,54.93996024904022,34.72558710804242,337.1735666382958,27.28626573273331,160.71409155613742,154.25960367662248,103.98005491556744,2.953719620232282,18.565761325426646,546.6532991793807,44.31843335601422,244.42065858264436,605190.0616649765,181.81992880386,403.977107513425,170.46759066847255,139.29848493740124,35.28648784577573,40.85581280424329,48.920362368518205,54.93996024904022,34.72558710804242,337.1735666382958,27.28626573273331,160.71409155613742,154.25960367662248,103.98005491556744,2.953719620232282,18.565761325426646,546.6532991793807,44.31843335601422,244.42065858264436,0,242753,74409,198236,105302,1126529,1620676,812763,172103,416114,149043,3486176,23122,154511,149440,2374650,1897006,8705,384217,16180
2024-01-18,603960.1983115477,181.41899692081424,403.4861538162037,170.57520150689948,139.27910038445455,35.13543822790027,41.02899921087361,48.65850010478063,55.107062629003465,35.180281928169265,336.6162772629704,27.274970620787368,161.72319035016832,153.82918622973975,104.01018762047707,2.9536455165258895,18.566278887225142,549.3064565804935,44.127341156742034,245.5652532175414,618593.7705054984,177.5765779160228,414.94276128394336,172.53157699341367,140.105345862731,35.12163887911461,40.14192468736222,49.54751400169061,55.85782519634278,35.19162385855692,348.60881149432055,27.468728498960047,162.1830227346062,155.61663907653346,104.51198168366817,2.9500753058103006,18.551442183081083,544.7307655883576,45.05319731928334,244.46480555474594,616637.5140075975,173.66095767816398,408.47461434665007,170.71329528437613,139.0444670425342,34.89570656844003,39.3513294462103,49.16701871517717,55.851364134426724,35.07116727372951,346.2598298724267,26.62725333348222,160.54589947576102,149.5770559404568,103.43150752489471,2.9499528834292685,18.294706643227887,543.3091096890407,43.88471785092498,240.52746365008827,617615.6422565479,175.6187677970934,411.7086878152967,171.6224361388949,139.5749064526326,35.00867272377732,39.74662706678626,49.35726635843389,55.85459466538475,35.13139556614321,347.43432068337364,27.04799091622113,161.3644611051836,152.59684750849513,103.97174460428144,2.950014094619785,18.423074413154485,544.0199376386992,44.46895758510416,242.4961346024171,617615.6422565479,175.6187677970934,411.7086878152967,171.6224361388949,139.5749064526326,35.00867272377732,39.74662706678626,49.35726635843389,55.85459466538475,35.13139556614321,347.43432068337364,27.04799091622113,161.3644611051836,152.59684750849513,103.97174460428144,2.950014094619785,18.423074413154485,544.0199376386992,44.46895758510416,242.4961346024171,0,1246233,148857,239247,212383,2603594,1191691,450354,122441,1041408,58522,1953822,22054,43440,126700,3455632,2740375,8434,1596538,37315
2024-01-19,617900.4380437458,175.59238882466914,414.47975304511215,171.37046063221396,139.72487752411308,35.127477712224206,39.82288417955445,49.291409647399014,55.974178422145975,34.88646231427351,349.3938929028111,27.098183625956363,162.4901159050946,152.67865668688228,103.92114533384347,2.933377007479635,18.485796359538877,543.9559599132168,44.623740768273215,244.2185809746434,617920.360442359,178.41278843184617,407.95038366065023,173.03126586889297,135.80417023625645,35.082669920939345,39.15635719905419,49.15049520185004,55.74989099708022,35.50847719153611,355.7126652264014,27.95651906544216,162.01812890876633,156.04875696865778,104.5633145064575,2.983061117657507,18.519488555462086,536.8737662555061,45.27533314466076,244.87321290886987,611671.3412071317,176.99270808171875,403.6488193338712,172.66565883217265,135.77658810364832,34.83576075911596,38.56852981261303,48.87441418190197,54.200770280347534,34.97925149652173,353.0405936498324,27.284998689902324,158.7548951303931,153.14091638080677,103.761827791636,2.9629587737853464,18.409051536520355,532.5749771846671,44.05649315049264,244.22546538640094,614795.8508247454,177.70274825678246,405.7996014972607,172.84846235053283,135.7903791699524,34.959215340027654,38.86244350583361,49.01245469187601,54.97533063871388,35.243864344028914,354.3766294381169,27.62075887767224,160.3865120195797,154.59483667473228,104.16257114904674,2.9730099457214267,18.46427004599122,534.7243717200865,44.6659131475767,244.5493391476354,614795.8508247454,177.70274825678246,405.7996014972607,172.84846235053283,135.7903791699524,34.959215340027654,38.86244350583361,49.01245469187601,54.97533063871388,35.243864344028914,354.3766294381169,27.62075887767224,160.3865120195797,154.59483667473228,104.16257114904674,2.9730099457214267,18.46427004599122,534.7243717200865,44.6659131475767,244.5493391476354,0,323784,42812,88099,190990,4973594,386169,399119,470074,474962,72358,1071241,93698,55627,124300,8635958,1990217,7562,946573,17433
2024-01-22,614067.4123574332,179.17407456647567,403.7171864695898,173.83134580792517,136.0418370375366,34.82297446912251,38.89610207045274,48.97235566852978,54.883854682783756,35.36577713561293,355.05155404073525,27.525153506496526,160.90956089578123,154.0647326598196,104.5263801424726,2.9836193089850487,18.461670218802503,533.9723792884538,44.380335171361956,246.38572587420734,615725.639312101,186.2137232966123,391.4386823276414,180.47348739706888,137.83745957709198,35.09144793538432,40.160060247461274,50.77062138023958,54.58481805542878,34.46242393303553,356.7448230661077,27.63585252190457,159.98411482139738,156.4045712073519,107.46044630650111,3.0379212170033862,18.49657178651766,527.4995761149286,43.816249666092176,246.17728022882966,608100.9880843288,178.16886539111422,382.9174844181187,178.8701654981965,137.24189005555684,34.820995791798694,39.58041508740449,50.16112166507806,53.49181649743833,34.09104977195782,341.7393747966989,27.402888226074374,159.59054299981943,156.2858296084903,106.66515845266858,3.0013373428273193,18.362791372561198,519.8541216284726,43.55419148339931,245.4087379854675,611913.313698215,182.19129434386326,387.17808337288005,179.6718264476327,137.5396748163244,34.95622186359151,39.87023766743288,50.46587152265882,54.03831727643355,34.276736852496676,349.2420989314033,27.51937037398947,159.7873289106084,156.3452004079211,107.06280237958484,3.019629279915353,18.429681579539427,523.6768488717006,43.68522057474574,245.79300910714858,611913.313698215,182.19129434386326,387.17808337288005,179.6718264476327,137.5396748163244,34.95622186359151,39.87023766743288,50.46587152265882,54.03831727643355,34.276736852496676,349.2420989314033,27.51937037398947,159.7873289106084,156.3452004079211,107.06280237958484,3.019629279915353,18.429681579539427,523.6768488717006,43.68522057474574,245.79300910714858,0,703000,49225,109760,124231,2284963,572733,148035,993233,394265,75503,1172355,39686,34384,66348,2773663,874141,25005,274161,68128
2024-01-23,611058.4240629296,181.66030192078762,386.0712672736792,180.1132722037199,137.11131766982732,34.90639583296469,40.2041726268544,50.33915343879348,54.440936650799195,34.307800468925414,349.9974729288379,27.518127474636835,158.9396620674413,156.96953252667697,106.57543684276564,3.013550572368778,18.429078302921816,525.7600248566766,43.5916953561896,246.20846739159919,614591.1868107355,183.31527119652137,396.01979409180035,183.9653663687892,136.9041973638895,35.89427957429638,39.526553567955716,50.53716526562729,54.11784590163658,33.655375043761744,343.43192056949204,27.585348453467756,159.13557583748312,155.88456088750237,106.37721808977507,3.0627662350771274,18.367498557027638,518.4123957679807,43.553414845226065,247.91180675530669,610926.9703992464,179.80290870869916,392.2167436571674,182.0666374268912,136.40912811848898,35.30916731228362,38.199204071523525,49.79610804070003,53.45049805176226,33.03352970035947,340.02853705196947,27.1020688824257,158.21188733085444,154.14088561885583,105.249600679253,3.04984612665151,18.124085185677345,505.1044469074479,43.25196753672795,245.12533681315298,612759.078604991,181.55908995261026,394.1182688744839,183.0160018978402,136.65666274118922,35.60172344329,38.86287881973962,50.16663665316366,53.78417197669942,33.34445237206061,341.73022881073075,27.34370866794673,158.67373158416876,155.0127232531791,105.81340938451405,3.0563061808643184,18.24579187135249,511.7584213377143,43.40269119097701,246.51857178422983,612759.078604991,181.55908995261026,394.1182688744839,183.0160018978402,136.65666274118922,35.60172344329,38.86287881973962,50.16663665316366,53.78417197669942,33.34445237206061,341.73022881073075,27.34370866794673,158.67373158416876,155.0127232531791,105.81340938451405,3.0563061808643184,18.24579187135249,511.7584213377143,43.40269119097701,246.51857178422983,0,239158,75448,94906,148955,875305,279153,877071,297945,1625159,104872,2351649,82775,47675,74479,1907814,1419157,5502,271089,26162
2024-01-24,611228.3950310017,182.14051456380164,391.43922412013256,182.71235297047764,136.66092639187687,35.723622940786946,38.78710588029444,50.39947253617229,53.905399986492704,33.41325056053644,342.24891073951625,27.51861794975218,159.2008443804639,155.40130365021676,106.14524143040002,3.043328734858125,18.242739545287783,514.3694307623668,43.167142562070715,246.84128191617862,622783.6928753683,174.21594007956128,398.5401006155325,184.87208998971067,136.5732746584618,35.2218421102544,38.88223079791079,50.980579368169224,53.92514244624657,32.8659642652307,344.983130357204,27.979274154482276,160.53824210794235,153.13260423801663,105.68803697902614,3.0523408948131223,18.018206292228967,512.2563857927187,42.38169311813065,241.74068079630655,617674.6090761167,173.04220713071777,389.7145599528853,184.27351961821242,134.69741437778393,35.07307541349674,38.71130407384611,48.8716435184515,53.43852611562667,32.43802206428734,342.1368935946817,27.777943711582907,159.86841007620873,151.7588959499833,105.47933819884881,3.03170710052812,17.6211321045276,509.758724683995,41.29778646135292,240.0576980751136,620229.1509757425,173.62907360513952,394.1273302842089,184.57280480396156,135.63534451812288,35.14745876187557,38.79676743587845,49.92611144331036,53.68183428093662,32.65199316475902,343.5600119759428,27.87860893303259,160.20332609207554,152.44575009399998,105.58368758893748,3.042023997670621,17.819669198378282,511.0075552383568,41.839739789741785,240.89918943571007,620229.1509757425,173.62907360513952,394.1273302842089,184.57280480396156,135.63534451812288,35.14745876187557,38.79676743587845,49.92611144331036,53.68183428093662,32.65199316475902,343.5600119759428,27.87860893303259,160.20332609207554,152.44575009399998,105.58368758893748,3.042023997670621,17.819669198378282,511.0075552383568,41.839739789741785,240.89918943571007,0,640709,164760,171205,437840,914392,1405859,398245,305336,795015,41816,2360295,34834,57602,168744,978641,732457,4873,265418,20330
2024-01-25,617616.3051839405,173.14870906056726,396.27619513190245,185.752308886753,136.20120960657147,35.11362946841014,38.90808711570976,49.63300736323015,53.45508989051653,32.4509275867201,342.3725377190111,27.948396750231883,159.80052802155274,151.66475547476566,105.37636932913044,3.038074094413302,17.829297634403567,509.064128344762,41.61673928397532,240.53725791584674,616400.0163162233,168.893902010403,404.10033501241537,178.87984523965417,137.473630545222,34.60365178723235,38.470588474369904,49.3287048484948,53.48863298903881,33.21445913574143,348.99295111698416,28.767526904320373,157.46695286575454,155.34475949574684,105.15828090148378,3.0313921607226484,18.366920063015286,530.0734649797378,41.8601141726155,237.67732959632625,613259.5055023249,168.3091771014025,399.3337208426997,178.384271918963,137.20991439241817,34.546288840371005,38.39784106822269,48.83421990809288,52.777767683937114,32.80456254971956,342.3929469119749,28.296312033646117,153.43494867310852,153.47885609574317,104.5743736627711,3.0050870135343732,17.626464188926775,524.8037135553501,41.3318553389931,235.5699878018617,614829.7609092741,168.60153955590275,401.7170279275575,178.6320585793086,137.34177246882007,34.57497031380168,38.4342147712963,49.08146237829384,53.13320033648797,33.00951084273049,345.69294901447955,28.531919468983247,155.45095076943153,154.411807795745,104.86632728212744,3.0182395871285106,17.99669212597103,527.438589267544,41.5959847558043,236.623658699094,614829.7609092741,168.60153955590275,401.7170279275575,178.6320585793086,137.34177246882007,34.57497031380168,38.4342147712963,49.08146237829384,53.13320033648797,33.00951084273049,345.69294901447955,28.531919468983247,155.45095076943153,154.411807795745,104.86632728212744,3.0182395871285106,17.99669212597103,527.438589267544,41.5959847558043,236.623658699094,0,525240,174234,148311,196345,1553025,1598394,2009370,1503680,728415,119245,1284835,51016,133994,250796,2098735,2372086,7191,544190,19707
